word,token_id,snt_id,onset,offset,pos,log_freq
逼,8,54,0.70158,3.11157,VERB,1.94591
降落,9,54,0.93208,3.28652,VERB,0
喺,10,54,1.05252,146.258,ADP,6.1506
撒哈拉,11,54,0.20522,0.38646,NOUN,0
沙漠,12,54,0.46881,0.57129,PROPN,0
當時,1,55,0.54311,0.80971,ADV,2.30259
部,2,55,0.72882,1.19871,NOUN,4.17439
飛機,3,55,0.91995,147.473,NOUN,2.70805
個,4,55,0.58991,1.81873,NOUN,7.29912
引擎,5,55,0.25987,1.97358,NOUN,0
出現,6,55,0.45259,0.21909,VERB,2.83321
咗,7,55,0.79756,0.30662,PART,6.72863
啲,8,55,1.85566,0.47367,NOUN,7.20415
問題,9,55,2.07787,0.6489,NOUN,4.33073
但,1,56,2.72216,0.70158,CCONJ,3.49651
又,2,56,2.88177,0.93208,ADV,6.82111
冇,3,56,3.0081,1.05252,VERB,6.66185
機械,4,56,3.30711,0.20522,NOUN,0
技工,5,56,3.50758,0.46881,VERB,0
或者,6,56,4.03887,151.92,CCONJ,5.23111
其他,7,56,0.19895,0.72882,PRON,4.06044
乘客,8,56,0.63871,0.91995,NOUN,1.09861
同,9,56,0.74081,0.58991,ADP,5.64191
我,10,56,1.05941,0.25987,PRON,7.92154
一齊,11,56,1.12601,0.45259,ADV,3.95124
我,1,57,1.56931,0.79756,PRON,7.92154
唯有,2,57,1.82273,1.85566,ADV,1.38629
試,3,57,1.92689,2.07787,VERB,4.15888
吓,4,57,1.98697,154.338,PART,4.96284
自己,5,57,0.21026,2.88177,PRON,5.73334
一,6,57,0.32756,3.0081,NUM,7.01751
個,7,57,0.41716,3.30711,NOUN,7.29912
搞,8,57,0.60805,3.50758,VERB,4.64439
掂,9,57,0.96668,4.03887,ADJ,3.85015
佢,10,57,1.32214,0.19895,PRON,7.72312
對,1,58,1.56408,0.63871,ADP,4.65396
我,2,58,1.81355,0.74081,PRON,7.92154
嚟,3,58,2.30371,1.05941,VERB,1.09861
講,4,58,1.30235,1.12601,VERB,6.44254
尼,5,58,1.30235,157.157,NUM,0
個,6,58,1.30235,1.82273,NOUN,7.29912
係,7,58,0.30098,1.92689,VERB,8.52119
生,8,58,0.48833,1.98697,VERB,3.68888
死,9,58,0.69718,0.21026,VERB,4.8752
存,10,58,0.81385,0.32756,VERB,0
亡,11,58,1.00582,0.41716,NOUN,0
嘅,12,58,1.19778,0.60805,PART,7.47647
關頭,13,58,1.33825,0.96668,NOUN,0
因為,1,59,1.56102,1.32214,CCONJ,5.8693
我,2,59,1.74524,159.077,PRON,7.92154
帶,3,59,0.2086,1.81355,VERB,4.11087
嘅,4,59,0.29796,2.30371,PART,7.47647
水,5,59,0.41695,1.30235,NOUN,3.2581
只係,6,59,0.59421,1.30235,ADV,2.99573
夠,7,59,0.98414,1.30235,VERB,4.34381
我,8,59,1.04437,0.30098,PRON,7.92154
飲,9,59,1.11479,0.48833,VERB,4.60517
八,10,59,1.18521,0.69718,NUM,3.55535
日,11,59,1.39708,0.81385,NOUN,4.94876
喺,1,60,1.57002,1.00582,ADP,6.1506
第一,2,60,1.7769,1.19778,NUM,3.98898
晚,3,60,1.91226,1.33825,NOUN,2.99573
我,4,60,2.04762,161.598,PRON,7.92154
就,5,60,0.17684,1.74524,ADV,7.50824
瞓,6,60,0.36588,0.2086,VERB,2.83321
喺,7,60,0.55154,0.29796,ADP,6.1506
嗰,8,60,0.72966,0.41695,PRON,6.05444
個,9,60,0.81285,0.59421,NOUN,7.29912
渺無人煙,10,60,1.57675,0.98414,NOUN,0
嘅,11,60,1.85083,1.04437,PART,7.47647
大,12,60,1.98212,1.11479,ADJ,5.16479
沙漠,13,60,2.10815,1.18521,NOUN,0
度,14,60,2.33732,1.39708,NOUN,5.0876
甚至,1,61,2.53577,164.154,ADV,1.38629
可以,2,61,0.18703,1.7769,AUX,5.81114
話,3,61,0.33381,1.91226,VERB,6.81454
比起,4,61,0.47385,2.04762,VERB,2.3979
喺,5,61,0.89175,0.17684,ADP,6.1506
大海,6,61,1.30964,0.36588,NOUN,0
中心,7,61,1.44295,0.55154,ADV,1.94591
抓,8,61,1.59512,0.72966,VERB,0
住,9,61,1.73979,0.81285,PART,5.53733
浮木,10,61,1.84415,1.57675,VERB,0
嘅,11,61,1.9455,1.85083,PART,7.47647
遇難者,12,61,2.34178,1.98212,NOUN,0
仲,13,61,2.73806,2.10815,NOUN,0.69315
孤獨,14,61,2.91248,2.33732,ADJ,0.69315
所以,1,62,3.4001,167.65,CCONJ,5.44242
你,2,62,0.21129,0.18703,PRON,7.85205
可以,3,62,0.56535,0.33381,AUX,5.81114
想像,4,62,0.77893,0.47385,VERB,0.69315
吓,5,62,1.71453,0.89175,PART,4.96284
第二,1,63,1.90626,1.30964,NUM,3.91202
朝,2,63,2.11516,1.44295,ADV,1.94591
我,3,63,2.49201,1.59512,PRON,7.92154
幾,4,63,3.09153,1.73979,ADV,6.48768
咁,5,63,3.26169,1.84415,ADV,6.1334
驚,6,63,3.42022,1.9455,VERB,4.68213
呀,7,63,3.80996,2.34178,PART,6.01127
天,1,64,3.89919,2.73806,ADV,1.09861
一,2,64,4.4616,2.91248,NUM,7.01751
光,3,64,4.70935,172.578,NOUN,1.38629
竟然,4,64,0.19568,0.21129,ADV,2.07944
有,5,64,1.14387,0.56535,VERB,7.19744
把,6,64,1.21617,0.77893,NOUN,2.19722
聲,7,64,1.37016,1.71453,NOUN,3.13549
叫,8,64,1.8807,174.612,VERB,4.77068
醒,9,64,0.23306,2.11516,VERB,2.70805
我,10,64,0.554,2.49201,PRON,7.92154
陰聲細氣,1,65,0.84189,3.09153,NOUN,0
咁,2,65,1.09318,3.26169,ADV,6.1334
講,3,65,1.3096,3.42022,VERB,6.44254
唔該,4,65,1.53951,3.80996,X,1.94591
幫,5,65,0.87192,176.337,VERB,4.51086
我,6,65,0.20433,4.4616,PRON,7.92154
畫,7,65,0.32122,4.70935,VERB,0.69315
隻,8,65,0.53075,0.19568,NOUN,5.37528
綿羊仔,9,65,1.48503,1.14387,NOUN,0
呀,10,65,1.71597,1.21617,PART,6.01127
咩話,1,66,1.8531,1.37016,X,0
幫,1,67,1.96783,1.8807,VERB,4.51086
我,2,67,2.20847,0.23306,PRON,7.92154
畫,3,67,2.38362,0.554,VERB,0.69315
隻,4,67,2.65722,179.134,NOUN,5.37528
綿羊仔,5,67,0.19862,1.09318,NOUN,0
呀,6,67,1.03437,1.3096,PART,6.01127
我,1,68,1.22622,1.53951,PRON,7.92154
嚇,2,68,2.97339,0.87192,VERB,2.48491
咗,3,68,4.21106,0.20433,PART,6.72863
一,4,68,4.32101,0.32122,NUM,7.01751
跳,5,68,4.43095,0.53075,VERB,3.2581
好似,1,69,4.59013,1.48503,VERB,5.77765
畀,2,69,4.70884,1.71597,NOUN,0
雷,3,69,2.49237,184.607,NOUN,0
劈,4,69,0.2759,184.957,VERB,0.69315
中,5,69,0.22576,2.20847,NOUN,3.3673
咁,6,69,0.33769,2.38362,ADV,6.1334
成個,7,69,0.44963,2.65722,ADJ,1.38629
彈,8,69,0.6164,0.19862,VERB,1.79176
起身,9,69,0.72467,1.03437,VERB,3.21888
我,1,70,0.48405,186.481,PRON,7.92154
摔,2,70,0.24343,2.97339,VERB,0
一,3,70,0.29867,4.21106,NUM,7.01751
摔,4,70,0.46367,4.32101,NOUN,0
對,5,70,0.57497,4.43095,ADP,4.65396
眼,6,70,0.68628,187.22,NOUN,2.48491
四圍,7,70,0.22899,4.70884,NOUN,0
望,8,70,0.4554,2.49237,VERB,3.46574
吓,9,70,0.56052,0.2759,PART,4.96284
竟然,1,71,0.74778,0.22576,ADV,2.07944
發現,2,71,0.96071,0.33769,VERB,2.83321
有,3,71,1.15161,0.44963,VERB,7.19744
個,4,71,1.28371,0.6164,NOUN,7.29912
好,5,71,1.85808,0.72467,ADV,7.52672
奇怪,6,71,2.05727,189.552,ADJ,2.89037
嘅,7,71,1.18192,0.24343,PART,7.47647
細路仔,8,71,0.30656,0.29867,NOUN,1.38629
好,1,72,0.39587,0.46367,ADV,7.52672
認真,2,72,0.48518,0.57497,ADJ,1.79176
咁,3,72,0.70568,0.68628,ADV,6.1334
望,4,72,0.8342,0.22899,VERB,3.46574
實,5,72,1.41921,0.4554,ADV,3.55535
我,6,72,1.7556,0.56052,PRON,7.92154
尼,1,73,2.03064,191.684,PROPN,0
幅,2,73,0.23054,0.96071,NOUN,1.38629
就,3,73,0.42847,1.15161,ADV,7.50824
係,4,73,0.63244,1.28371,VERB,8.52119
我,5,73,0.81915,1.85808,PRON,7.92154
畫,6,73,0.91647,2.05727,NOUN,0.69315
佢,7,73,1.17344,1.18192,PRON,7.72312
嘅,8,73,1.38377,0.30656,PART,7.47647
畫,9,73,1.5941,193.764,NOUN,0.69315
之中,10,73,0.21232,0.48518,ADV,1.79176
畫,11,73,0.44166,0.70568,NOUN,0.69315
得,12,73,0.92901,0.8342,VERB,6.2672
最,13,73,0.9922,1.41921,ADV,5.2575
好,14,73,1.2708,1.7556,ADJ,7.52672
嘅,15,73,1.43267,195.271,PART,7.47647
一,16,73,0.28695,0.23054,NUM,7.01751
幅,17,73,0.37156,0.42847,NOUN,1.38629
但係,1,74,0.50644,0.63244,CCONJ,6.66441
我,2,74,0.62122,0.81915,PRON,7.92154
幅,3,74,0.73599,0.91647,ADV,1.38629
畫,4,74,0.89881,1.17344,NOUN,0.69315
同,5,74,1.11653,1.38377,ADP,5.64191
佢,6,74,1.21454,1.5941,PRON,7.72312
真人,7,74,1.31255,0.21232,NOUN,0.69315
仲係,8,74,1.51252,0.44166,ADV,1.38629
差,9,74,2.10339,0.92901,ADJ,3.43399
好,10,74,2.21143,0.9922,ADV,7.52672
遠,11,74,2.32266,1.2708,ADJ,3.55535
不過,1,75,2.61256,1.43267,CCONJ,5.32788
尼,2,75,2.86428,0.28695,PROPN,0
個,3,75,2.95759,0.37156,NOUN,7.29912
並,4,75,3.05089,198.343,NOUN,0
唔係,5,75,0.24098,0.62122,VERB,6.98657
我,6,75,0.41714,0.73599,PRON,7.92154
嘅,7,75,0.53721,0.89881,PART,7.47647
錯,8,75,0.70339,1.11653,ADJ,3.78419
六,1,76,0.90497,1.21454,NUM,3.63759
歲,2,76,0.9949,1.31255,NOUN,3.78419
嗰,3,76,1.08483,1.51252,PRON,6.05444
陣,4,76,1.60375,2.10339,NOUN,1.09861
啲,5,76,1.8087,2.21143,NOUN,7.20415
大人,6,76,2.09903,2.32266,NOUN,1.38629
令,7,76,2.28771,200.75,VERB,1.94591
我,8,76,0.25227,2.86428,PRON,7.92154
放棄,9,76,1.17068,2.95759,VERB,2.07944
咗,10,76,1.23162,3.05089,PART,6.72863
做,11,76,1.37858,0.24098,VERB,6.42325
畫家,12,76,1.49285,0.41714,NOUN,0
所以,1,77,1.80855,0.53721,CCONJ,5.44242
除咗,2,77,2.00931,0.70339,ADP,2.94444
打開,3,77,2.0988,203.077,VERB,1.38629
肚皮,4,77,0.2327,0.9949,NOUN,0
同,5,77,0.35246,1.08483,ADP,5.64191
合埋,6,77,0.59743,1.60375,VERB,0
肚皮,7,77,0.68695,1.8087,NOUN,0
嘅,8,77,1.29857,2.09903,PART,7.47647
蟒蛇,9,77,1.39656,2.28771,NOUN,0
之外,10,77,1.63468,0.25227,ADV,2.63906
我,1,78,1.76109,1.17068,PRON,7.92154
就,2,78,1.91294,1.23162,ADV,7.50824
乜,3,78,2.33709,1.37858,PRON,5.1985
都,4,78,2.56357,1.49285,ADV,7.70931
唔,5,78,2.70123,206.217,ADV,7.60489
識,6,78,0.23742,2.00931,VERB,5.14749
畫,7,78,0.44537,2.0988,NOUN,0.69315
我,1,79,0.8485,0.2327,PRON,7.92154
好,2,79,1.20989,0.35246,ADV,7.52672
驚奇,3,79,2.03532,0.59743,ADJ,0
咁,4,79,2.13789,0.68695,ADV,6.1334
睩,5,79,2.51908,1.29857,VERB,0
大,6,79,2.69565,1.39656,ADJ,5.16479
對,7,79,2.87223,1.63468,ADP,4.65396
眼,8,79,3.36126,209.902,NOUN,2.48491
睇,1,80,1.82388,1.91294,VERB,6.31716
清楚,2,80,0.2865,2.33709,ADJ,3.04452
尼,3,80,0.42803,2.56357,PROPN,0
個,4,80,0.6238,2.70123,NOUN,7.29912
失驚無神,5,80,0.7491,0.23742,NOUN,0
出現,6,80,0.80862,0.44537,VERB,2.83321
嘅,7,80,1.00533,210.888,PART,7.47647
細路仔,8,80,0.24754,1.20989,NOUN,1.38629
唔,1,81,0.33843,2.03532,ADV,7.60489
好,2,81,0.56185,2.13789,ADJ,7.52672
唔,3,81,1.03903,2.51908,ADV,7.60489
記得,4,81,1.18547,2.69565,VERB,3.43399
我,5,81,1.39898,2.87223,PRON,7.92154
嗰,6,81,1.59664,3.36126,PRON,6.05444
陣,7,81,1.7208,212.871,NOUN,1.09861
係,8,81,0.26517,0.2865,VERB,8.52119
喺,9,81,0.47706,0.42803,ADP,6.1506
一,10,81,0.85538,0.6238,NUM,7.01751
個,11,81,1.00501,0.7491,NOUN,7.29912
山旮旯,12,81,1.19166,0.80862,NOUN,0
咁,13,81,1.88698,1.00533,ADV,6.1334
遠,14,81,2.13593,0.24754,ADJ,3.55535
連,15,81,2.20657,215.587,ADV,3.2581
鬼影,16,81,0.25839,0.56185,NOUN,0
都,17,81,0.35222,1.03903,ADV,7.70931
冇,18,81,0.44605,1.18547,VERB,6.66185
隻,19,81,0.57558,1.39898,NOUN,5.37528
嘅,20,81,0.97996,1.59664,PART,7.47647
地方,21,81,1.38434,1.7208,NOUN,3.89182
尼,1,82,1.51034,0.26517,ADV,0
個,2,82,1.9754,0.47706,NOUN,7.29912
細路仔,3,82,2.08147,0.85538,NOUN,1.38629
畀,4,82,2.18754,1.00501,NOUN,0
我,5,82,2.31896,1.19166,PRON,7.92154
嘅,6,82,2.38015,1.88698,PART,7.47647
印象,7,82,3.01725,2.13593,NOUN,1.09861
既,1,83,3.19267,2.20657,NOUN,0
唔,2,83,3.82768,0.25839,ADV,7.60489
似,3,83,4.0031,0.35222,VERB,2.94444
蕩失路,4,83,4.43171,0.44605,NOUN,0
又,5,83,4.498,0.57558,ADV,6.82111
一,6,83,4.6928,0.97996,NUM,7.01751
啲,7,83,4.87968,1.38434,NOUN,7.20415
都,8,83,4.98435,220.882,ADV,7.70931
唔,9,83,2.65244,1.9754,ADV,7.60489
似,10,83,0.32053,2.08147,VERB,2.94444
攰,11,83,0.41789,2.18754,NOUN,1.94591
唔,12,83,0.91915,2.31896,ADV,7.60489
似,13,83,1.02304,2.38015,VERB,2.94444
頸渴,14,83,1.1442,3.01725,NOUN,0.69315
又,15,83,1.26537,222.584,ADV,6.82111
唔,16,83,0.26449,3.82768,ADV,7.60489
驚,17,83,0.40909,4.0031,VERB,4.68213
喎,18,83,0.53712,4.43171,PART,6.83733
點,1,84,0.77112,4.498,PRON,5.78996
睇,2,84,2.01384,4.6928,VERB,6.31716
佢,3,84,2.19154,4.87968,PRON,7.72312
都,4,84,2.38855,4.98435,ADV,7.70931
唔,5,84,2.51879,2.65244,ADV,7.60489
會,6,84,2.65566,0.32053,AUX,6.69827
係,7,84,2.72188,0.41789,VERB,8.52119
個,8,84,3.01777,0.91915,NOUN,7.29912
喺,9,84,3.64148,1.02304,ADP,6.1506
渺無人煙,10,84,3.74744,1.1442,NOUN,0
嘅,11,84,3.98917,1.26537,PART,7.47647
沙漠,12,84,5.062,0.26449,NOUN,0
度,13,84,5.24119,0.40909,ADV,5.0876
蕩失路,14,84,5.41448,0.53712,VERB,0
嘅,15,84,5.64517,228.314,PART,7.47647
細路仔,16,84,0.26532,2.01384,NOUN,1.38629
我,1,85,0.5096,2.19154,PRON,7.92154
定,2,85,0.868,2.38855,CCONJ,4.45435
一,3,85,1.07423,2.51879,NUM,7.01751
定,4,85,1.2633,2.65566,NOUN,4.45435
神,5,85,1.36241,2.72188,NOUN,3.17805
魂魄,6,85,1.5286,3.01777,VERB,0
返,7,85,1.75085,3.64148,PART,5.8522
嗮,8,85,2.60488,3.74744,VERB,0
嚟,9,85,2.71901,3.98917,VERB,1.09861
之後,10,85,3.10049,5.062,ADV,4.62497
就,11,85,3.48197,5.24119,ADV,7.50824
問,12,85,3.99237,5.41448,VERB,5.03695
佢,13,85,4.2596,5.64517,PRON,7.72312
喂,1,86,4.49386,0.26532,INTJ,5.0876
你,2,86,4.72813,233.512,PRON,7.85205
喺,3,86,2.56343,0.868,ADP,6.1506
度,4,86,0.39874,1.07423,ADV,5.0876
做,5,86,0.47231,1.2633,VERB,6.42325
乜,6,86,0.59843,1.36241,PRON,5.1985
呀,7,86,0.7444,1.5286,PART,6.01127
但係,1,87,1.39728,1.75085,CCONJ,6.66441
佢,2,87,1.65509,2.60488,PRON,7.72312
好似,3,87,1.91957,2.71901,VERB,5.77765
講,4,87,2.09314,3.10049,VERB,6.44254
緊,5,87,2.23736,3.48197,ADJ,1.38629
啲,6,87,2.60693,3.99237,PART,7.20415
好,7,87,2.71561,4.2596,ADV,7.52672
重要,8,87,2.94216,236.543,ADJ,2.30259
嘅,9,87,0.29365,4.72813,PART,7.47647
嘢,10,87,1.16748,2.56343,NOUN,6.37673
咁,11,87,1.23463,0.39874,ADV,6.1334
又,1,88,1.30177,0.47231,ADV,6.82111
慢慢,2,88,1.38846,0.59843,ADJ,2.19722
再,3,88,1.60042,0.7444,ADV,4.58497
重複,4,88,0.94652,238.308,VERB,0
多,5,88,0.29262,1.65509,ADJ,5.79606
次,6,88,0.45357,1.91957,NOUN,4.90527
唔該,1,89,0.92352,2.09314,NOUN,1.94591
幫,2,89,1.39347,2.23736,VERB,4.51086
我,3,89,1.5649,2.60693,PRON,7.92154
畫,4,89,1.65666,2.71561,VERB,0.69315
隻,5,89,1.74246,2.94216,NOUN,5.37528
綿羊仔,6,89,1.98739,0.29365,NOUN,0
呀,7,89,2.34119,1.16748,PART,6.01127
當,1,90,2.43287,1.23463,ADV,3.63759
整,2,90,2.6314,240.944,VERB,4.09434
件,3,90,0.26415,1.38846,NOUN,3.78419
事,4,90,0.38028,1.60042,NOUN,4.17439
太,5,90,1.07158,0.94652,ADV,4.23411
撲朔迷離,6,90,1.27108,0.29262,ADJ,0
嘅,7,90,1.6852,0.45357,PART,7.47647
時候,8,90,1.80491,242.858,NOUN,4.7185
原來,1,91,0.29076,1.39347,ADV,4.27667
人,2,91,1.45623,1.5649,NOUN,6.60665
係,3,91,1.54148,1.65666,VERB,8.52119
唔,4,91,1.62673,1.74246,ADV,7.60489
會,5,91,1.80327,1.98739,AUX,6.69827
夠,6,91,1.94648,2.34119,VERB,4.34381
膽,7,91,1.11284,245.477,VERB,0
反抗,8,91,0.2792,2.6314,VERB,0
喺,1,92,0.40182,0.26415,ADP,6.1506
尼,2,92,0.65528,0.38028,PROPN,0
個,3,92,0.76551,1.07158,NOUN,7.29912
遠離,4,92,0.95873,1.27108,VERB,1.09861
人煙,5,92,1.28282,1.6852,NOUN,0
嘅,6,92,1.69837,1.80491,PART,7.47647
沙漠,7,92,2.11392,247.844,NOUN,0
度,8,92,0.29724,1.45623,ADV,5.0876
雖然,1,93,0.55425,1.54148,CCONJ,3.04452
我,2,93,0.78481,1.62673,PRON,7.92154
越,3,93,1.02083,1.80327,ADV,3.04452
來,4,93,1.19815,1.94648,VERB,6.19032
越,5,93,1.34276,1.11284,ADV,3.04452
接近,6,93,1.50533,0.2792,VERB,1.09861
死亡,7,93,1.67649,249.913,NOUN,0
但,1,94,0.28318,0.65528,CCONJ,3.49651
我,2,94,0.37526,0.76551,PRON,7.92154
竟然,3,94,0.50974,0.95873,ADV,2.07944
都,4,94,0.64968,1.28282,ADV,7.70931
聽,5,94,1.04165,1.69837,VERB,5.17615
佢,6,94,1.51312,2.11392,PRON,7.72312
話,7,94,1.6114,0.29724,VERB,6.81454
拎,1,95,2.19032,252.28,VERB,2.77259
咗,2,95,0.28315,0.78481,PART,6.72863
張,3,95,0.51855,1.02083,NOUN,4.67283
紙,4,95,0.75395,1.19815,NOUN,2.63906
同埋,5,95,0.91001,1.34276,CCONJ,5.64191
支,6,95,1.17826,1.50533,NOUN,2.48491
鋼筆,7,95,1.33152,1.67649,NOUN,0
出嚟,8,95,1.67559,254.417,VERB,0
不過,1,96,0.30168,0.37526,CCONJ,5.32788
我,2,96,0.4166,0.50974,PRON,7.92154
又,3,96,0.53152,0.64968,ADV,6.82111
突然間,4,96,0.82743,1.04165,ADV,2.63906
醒起,5,96,0.93811,1.51312,VERB,0
我,1,97,1.12645,1.6114,PRON,7.92154
學校,2,97,1.26351,255.729,NOUN,3.89182
淨係,3,97,0.2884,0.28315,ADV,4.15888
學,4,97,0.51064,0.51855,VERB,3.95124
過,5,97,0.68666,0.75395,PART,5.96615
地理,6,97,0.9032,0.91001,NOUN,0
歷史,7,97,1.46154,1.17826,NOUN,1.09861
數學,8,97,1.69299,1.33152,NOUN,1.94591
同埋,9,97,1.86487,1.67559,CCONJ,5.64191
文法,10,97,2.25744,258.153,NOUN,0
所以,1,98,0.28884,0.4166,CCONJ,5.44242
就,2,98,0.54701,0.53152,ADV,7.50824
忟忟地,3,98,0.54701,0.82743,NOUN,0
咁,4,98,0.80518,0.93811,ADV,6.1334
同,5,98,1.24335,259.866,ADP,5.64191
個,6,98,0.2862,1.26351,NOUN,7.29912
細路仔,7,98,0.4133,0.2884,NOUN,1.38629
講,8,98,0.98104,0.51064,VERB,6.44254
其實,9,98,1.36141,0.68666,ADV,6.13123
我,10,98,1.6094,0.9032,PRON,7.92154
唔,11,98,1.89845,1.46154,ADV,7.60489
識,12,98,2.87635,1.69299,VERB,5.14749
畫畫,13,98,3.82522,1.86487,VERB,0
佢,1,99,4.39021,2.25744,PRON,7.72312
鼓勵,2,99,4.5711,264.754,VERB,1.09861
我,3,99,0.28877,0.54701,PRON,7.92154
話,4,99,0.47777,0.54701,VERB,6.81454
唔,1,100,0.63443,0.80518,ADV,7.60489
緊要,2,100,1.26306,1.24335,ADJ,3.61092
幫,3,100,1.8453,0.2862,VERB,4.51086
我,4,100,1.97625,0.4133,PRON,7.92154
畫,5,100,2.04919,0.98104,VERB,0.69315
隻,6,100,2.88408,1.36141,NOUN,5.37528
綿羊,7,100,3.33596,1.6094,NOUN,0
就,8,100,3.51667,1.89845,ADV,7.50824
得,9,100,3.69738,2.87635,AUX,6.2672
㗎啦,10,100,3.83001,3.82522,VERB,0
由於,1,101,4.02546,269.058,CCONJ,0.69315
我,2,101,0.32533,4.5711,PRON,7.92154
從來,3,101,0.49163,0.28877,ADV,2.19722
都,4,101,0.77735,0.47777,ADV,7.70931
冇,5,101,0.96574,270.004,VERB,6.66185
畫,6,101,0.28608,1.26306,NOUN,0.69315
過,7,101,0.37781,1.8453,PART,5.96615
羊,8,101,1.42353,1.97625,NOUN,0.69315
所以,1,102,1.53339,2.04919,CCONJ,5.44242
我,2,102,1.64325,2.88408,PRON,7.92154
將,3,102,1.76049,3.33596,ADV,3.17805
唯一,4,102,1.89987,3.51667,ADV,1.79176
識,5,102,2.38407,3.69738,VERB,5.14749
畫,6,102,2.58476,3.83001,NOUN,0.69315
嘅,7,102,2.75412,272.789,PART,7.47647
兩,8,102,0.32081,0.32533,NUM,5.39816
幅,9,102,0.47868,0.49163,NOUN,1.38629
畫,10,102,0.63655,0.77735,NOUN,0.69315
其中,11,102,1.09599,0.96574,PRON,2.89037
一,12,102,1.14953,0.28608,NUM,7.01751
幅,13,102,1.27739,0.37781,NOUN,1.38629
畫,14,102,1.48516,1.42353,VERB,0.69315
咗,15,102,1.62657,274.474,PART,6.72863
畀,16,102,0.29123,1.64325,VERB,0
佢,17,102,0.47981,1.76049,PRON,7.72312
就,1,103,0.6147,1.89987,ADV,7.50824
係,2,103,0.77106,2.38407,VERB,8.52119
嗰,3,103,1.16158,2.58476,PRON,6.05444
條,4,103,1.39213,2.75412,NOUN,4.43082
從,5,103,1.60621,0.32081,NOUN,0.69315
外面,6,103,1.64843,0.47868,ADV,0.69315
睇,7,103,1.86922,0.63655,VERB,6.31716
嘅,8,103,2.03596,1.09599,PART,7.47647
大,9,103,2.39123,1.14953,ADJ,5.16479
蟒蛇,10,103,2.57241,1.27739,PART,0
點,1,104,2.7536,1.48516,PRON,5.78996
知,2,104,2.97965,1.62657,VERB,6.37161
我,3,104,3.13735,0.29123,PRON,7.92154
估,4,104,3.3553,0.47981,VERB,3.3322
都,5,104,3.49623,277.958,ADV,7.70931
估,6,104,0.31785,0.77106,VERB,3.3322
唔,7,104,0.42827,1.16158,ADV,7.60489
到,8,104,0.53868,1.39213,PART,6.7546
佢,9,104,0.67771,1.60621,PRON,7.72312
竟然,10,104,0.7796,1.64843,ADV,2.07944
會,11,104,0.9358,1.86922,AUX,6.69827
咁,12,104,1.29454,2.03596,ADV,6.1334
答,13,104,1.42126,2.39123,VERB,2.70805
我,14,104,1.54798,2.57241,PRON,7.92154
唔,1,105,1.69641,279.969,ADV,7.60489
要,2,105,0.37662,2.97965,AUX,6.44254
唔,3,105,0.59699,3.13735,ADV,7.60489
要,4,105,1.07644,3.3553,VERB,6.44254
我,5,105,1.55589,3.49623,PRON,7.92154
唔,6,105,1.77089,0.31785,ADV,7.60489
要,7,105,1.90239,0.42827,AUX,6.44254
一,8,105,2.08487,0.53868,NUM,7.01751
條,9,105,2.17134,0.67771,NOUN,4.43082
吞,10,105,2.27178,0.7796,VERB,0
咗,11,105,2.38226,0.9358,PART,6.72863
隻,12,105,2.55999,1.29454,NOUN,5.37528
大笨象,13,105,2.7035,1.42126,NOUN,0
嘅,14,105,2.90345,1.54798,PART,7.47647
蟒蛇,15,105,3.12177,283.086,NOUN,0
大,1,106,0.30794,0.37662,ADJ,5.16479
蟒蛇,2,106,0.44756,0.59699,PART,0
太,3,106,1.06055,1.07644,ADV,4.23411
危險,4,106,1.22184,1.55589,ADJ,1.38629
啦,5,106,2.24035,1.77089,NOUN,0
大笨象,1,107,2.37998,1.90239,NOUN,0
又,2,107,2.44738,2.08487,ADV,6.82111
掗拃,3,107,2.52562,2.17134,ADJ,0
喎,4,107,2.60386,2.27178,PART,6.83733
我,1,108,2.79111,2.38226,PRON,7.92154
住,2,108,3.03587,2.55999,PART,5.53733
嗰,3,108,3.17389,2.7035,PRON,6.05444
度,4,108,3.32727,2.90345,ADV,5.0876
啲,5,108,3.61094,3.12177,NOUN,7.20415
嘢,6,108,3.89461,287.252,NOUN,6.37673
全部,7,108,0.32431,0.44756,ADV,3.63759
都,8,108,0.46089,1.06055,ADV,7.70931
好,9,108,0.92072,1.22184,ADV,7.52672
細,10,108,0.62302,2.24035,ADJ,3.91202
㗎咋,11,108,0.62302,288.627,VERB,0
我,1,109,0.32533,2.44738,PRON,7.92154
只係,2,109,0.76191,2.52562,ADV,2.99573
要,3,109,0.76191,2.60386,AUX,6.44254
隻,4,109,1.19848,289.762,NOUN,5.37528
綿羊仔,5,109,0.33373,3.03587,NOUN,0
你,1,110,0.43369,3.17389,PRON,7.85205
幫,2,110,0.60105,3.32727,VERB,4.51086
我,3,110,0.73243,3.61094,PRON,7.92154
畫,4,110,0.89221,3.89461,VERB,0.69315
隻,5,110,1.01185,0.32431,NOUN,5.37528
綿羊,6,110,1.1315,0.46089,NOUN,0
啦,7,110,1.46909,0.92072,VERB,0
咁,1,111,1.52907,0.62302,ADV,6.1334
我,2,111,1.65016,0.62302,PRON,7.92154
就,3,111,1.03979,291.739,ADV,7.50824
幫,4,111,1.03979,0.76191,VERB,4.51086
佢,5,111,0.42942,0.76191,PRON,7.72312
畫,6,111,0.67177,1.19848,VERB,0.69315
啦,7,111,0.78602,0.33373,NOUN,0
佢,1,112,0.8977,293.034,PRON,7.72312
好,2,112,0.34666,0.60105,ADV,7.52672
