word	token_id	snt_id	onset	offset	pos	log_freq
個	6	1.1	266.465492	266.538438	NOUN	7.299121463
細路仔	7	1.1	266.538438	267.373325	NOUN	1.386294361
講	8	1.1	267.373325	267.825206	VERB	6.442540166
其實	9	1.1	267.825206	n/a	ADV	6.131226489
我	10	1.1	n/a	268.186622	PRON	7.921535632
唔	11	1.1	268.186622	268.319251	ADV	7.604894481
識	12	1.1	268.319251	268.514701	VERB	5.147494477
畫畫	13	1.1	268.514701	269.058	VERB	0
佢	1	1.101	269.114267	269.280571	PRON	7.723120092
鼓勵	2	1.101	269.280571	269.566294	VERB	1.098612289
我	3	1.101	269.566294	269.754685	PRON	7.921535632
話	4	1.101	269.754685	270.004	VERB	6.814542897
唔	1	1.102	270.020076	270.111807	ADV	7.604894481
緊要	2	1.102	270.111807	271.157524	ADJ	3.610917913
幫	3	1.102	271.157524	n/a	VERB	4.510859507
我	4	1.102	n/a	271.377247	PRON	7.921535632
畫	5	1.102	271.377247	271.49449	VERB	0.693147181
隻	6	1.102	271.49449	271.633862	NOUN	5.375278408
綿羊	7	1.102	271.633862	272.118065	NOUN	0
就	8	1.102	272.118065	272.318756	ADV	7.508238775
得	9	1.102	272.318756	272.488111	AUX	6.267200549
㗎啦	10	1.102	272.488111	272.789	VERB	0
由於	1	1.103	272.837017	n/a	CCONJ	0.693147181
我	2	1.103	n/a	273.152765	PRON	7.921535632
從來	3	1.103	273.152765	273.6122	ADV	2.197224577
都	4	1.103	273.6122	273.665741	ADV	7.709308333
冇	5	1.103	273.665741	273.793599	VERB	6.661854741
畫	6	1.103	273.793599	274.001366	NOUN	0.693147181
過	7	1.103	274.001366	274.14278	PART	5.966146739
羊	8	1.103	274.14278	274.474	NOUN	0.693147181
所以	1	1.104	274.490756	274.679332	CCONJ	5.442417711
我	2	1.104	274.679332	274.814221	PRON	7.921535632
將	3	1.104	274.814221	274.970585	ADV	3.17805383
唯一	4	1.104	274.970585	275.361109	ADV	1.791759469
識	5	1.104	275.361109	275.591657	VERB	5.147494477
畫	6	1.104	275.591657	275.805734	NOUN	0.693147181
嘅	7	1.104	275.805734	275.847956	PART	7.476472381
兩	8	1.104	275.847956	276.068745	NUM	5.398162702
幅	9	1.104	276.068745	276.23549	NOUN	1.386294361
畫	10	1.104	276.23549	276.590751	NOUN	0.693147181
其中	11	1.104	276.590751	n/a	PRON	2.890371758
一	12	1.104	n/a	276.953122	NUM	7.017506143
幅	13	1.104	276.953122	277.179174	NOUN	1.386294361
畫	14	1.104	277.179174	277.33688	VERB	0.693147181
咗	15	1.104	277.33688	277.554823	PART	6.728628613
畀	16	1.104	277.554823	277.695752	VERB	0
佢	17	1.104	277.695752	277.958	PRON	7.723120092
就	1	1.105	277.997892	n/a	ADV	7.508238775
係	2	1.105	n/a	278.218724	VERB	8.521185213
嗰	3	1.105	278.218724	278.357752	PRON	6.054439346
條	4	1.105	278.357752	278.459645	NOUN	4.430816799
從	5	1.105	278.459645	278.61584	NOUN	0.693147181
外面	6	1.105	278.61584	278.974584	ADV	0.693147181
睇	7	1.105	278.974584	n/a	VERB	6.317164687
嘅	8	1.105	n/a	279.228018	PART	7.476472381
大	9	1.105	279.228018	279.376454	ADJ	5.164785974
蟒蛇	10	1.105	279.376454	279.969	PART	0
點	1	1.106	280.065654	280.286019	PRON	5.789960171
知	2	1.106	280.286019	n/a	VERB	6.371611847
我	3	1.106	n/a	281.244916	PRON	7.921535632
估	4	1.106	281.244916	281.459922	VERB	3.33220451
都	5	1.106	281.459922	281.591421	ADV	7.709308333
估	6	1.106	281.591421	281.773902	VERB	3.33220451
唔	7	1.106	281.773902	281.860367	ADV	7.604894481
到	8	1.106	281.860367	281.960808	PART	6.754604099
佢	9	1.106	281.960808	282.071291	PRON	7.723120092
竟然	10	1.106	282.071291	282.249024	ADV	2.079441542
會	11	1.106	282.249024	282.392531	AUX	6.698268054
咁	12	1.106	282.392531	282.592481	ADV	6.133398043
答	13	1.106	282.592481	282.810804	VERB	2.708050201
我	14	1.106	282.810804	283.086	PRON	7.921535632
唔	1	1.107	283.110851	283.250475	ADV	7.604894481
要	2	1.107	283.250475	283.86346	AUX	6.442540166
唔	3	1.107	283.86346	284.02475	ADV	7.604894481
要	4	1.107	284.02475	285.043266	VERB	6.442540166
我	5	1.107	285.043266	285.182891	PRON	7.921535632
唔	6	1.107	285.182891	285.250296	ADV	7.604894481
要	7	1.107	285.250296	n/a	AUX	6.442540166
一	8	1.107	n/a	285.406772	NUM	7.017506143
條	9	1.107	285.406772	285.594021	NOUN	4.430816799
吞	10	1.107	285.594021	285.838785	VERB	0
咗	11	1.107	285.838785	285.976805	PART	6.728628613
隻	12	1.107	285.976805	286.130187	NOUN	5.375278408
大笨象	13	1.107	286.130187	n/a	NOUN	0
嘅	14	1.107	n/a	286.697526	PART	7.476472381
蟒蛇	15	1.107	286.697526	287.252	NOUN	0
大	1	1.108	287.289054	287.425634	ADJ	5.164785974
蟒蛇	2	1.108	287.425634	287.885463	PART	0
太	3	1.108	287.885463	n/a	ADV	4.234106505
危險	4	1.108	n/a	n/a	ADJ	1.386294361
啦	5	1.108	n/a	288.627	NOUN	0
大笨象	1	1.109	288.663706	n/a	NOUN	0
又	2	1.109	n/a	n/a	ADV	6.821107472
掗拃	3	1.109	n/a	289.536852	ADJ	0
喎	4	1.109	289.536852	289.762	PART	6.837332815
我	1	1.11	289.805965	289.905925	PRON	7.921535632
住	2	1.11	289.905925	290.073288	PART	5.537334267
嗰	3	1.11	290.073288	290.204665	PRON	6.054439346
度	4	1.11	290.204665	290.364443	ADV	5.087596335
啲	5	1.11	290.364443	n/a	NOUN	7.204149292
嘢	6	1.11	n/a	290.603733	NOUN	6.376726948
全部	7	1.11	290.603733	290.94133	ADV	3.63758616
都	8	1.11	290.94133	291.001304	ADV	7.709308333
好	9	1.11	291.001304	291.122399	ADV	7.526717561
細	10	1.11	291.122399	n/a	ADJ	3.912023005
㗎咋	11	1.11	n/a	291.739	VERB	0
我	1	1.111	n/a	291.87668	PRON	7.921535632
只係	2	1.111	291.87668	292.119033	ADV	2.995732274
要	3	1.111	292.119033	292.233281	AUX	6.442540166
隻	4	1.111	292.233281	292.344956	NOUN	5.375278408
綿羊	5	1.111	292.344956	292.720114	NOUN	0
仔	6	1.111	292.720114	293.034	X	4.110873864
你	1	1.112	293.087625	293.226039	PRON	7.852050207
幫	2	1.112	293.226039	n/a	VERB	4.510859507
我	3	1.112	n/a	293.386416	PRON	7.921535632
畫	4	1.112	293.386416	293.513468	VERB	0.693147181
隻	5	1.112	293.513468	293.619022	NOUN	5.375278408
綿羊	6	1.112	293.619022	293.997789	NOUN	0
啦	7	1.112	293.997789	294.232	VERB	0
咁	1	1.113	294.28731	n/a	ADV	6.133398043
我	2	1.113	n/a	294.460783	PRON	7.921535632
就	3	1.113	294.460783	294.643661	ADV	7.508238775
幫	4	1.113	294.643661	294.75926	VERB	4.510859507
佢	5	1.113	294.75926	294.848761	PRON	7.723120092
畫	6	1.113	294.848761	295.053358	VERB	0.693147181
啦	7	1.113	295.053358	295.258	NOUN	0
佢	1	1.114	295.278249	n/a	PRON	7.723120092
好	2	1.114	n/a	295.466209	ADV	7.526717561
專心	3	1.114	295.466209	295.952494	ADJ	1.386294361
咁	4	1.114	295.952494	296.099621	ADV	6.133398043
研究	5	1.114	296.099621	296.53552	VERB	2.397895273
咗	6	1.114	296.53552	296.712542	PART	6.728628613
幅	7	1.114	296.712542	296.907265	NOUN	1.386294361
畫	8	1.114	296.907265	n/a	NOUN	0.693147181
一陣	9	1.114	n/a	297.400345	ADV	1.945910149
就	10	1.114	297.400345	297.523031	ADV	7.508238775
話	11	1.114	297.523031	297.888	VERB	6.814542897
我	1	1.115	297.939564	298.099104	PRON	7.921535632
唔	2	1.115	298.099104	298.234167	ADV	7.604894481
要	3	1.115	298.234167	298.455	AUX	6.442540166
尼	1	1.116	298.499402	298.590487	PROPN	0
隻	2	1.116	298.590487	298.745567	NOUN	5.375278408
綿羊	3	1.116	298.745567	299.436062	NOUN	0
病	4	1.116	299.436062	299.622376	VERB	2.48490665
得	5	1.116	299.622376	299.725129	PART	6.267200549
咁	6	1.116	299.725129	299.876136	ADV	6.133398043
犀利	7	1.116	299.876136	300.409	ADJ	3.891820298
重新	1	1.117	300.457966	300.78051	ADV	0.693147181
畫	2	1.117	300.78051	300.930924	NOUN	0.693147181
過	3	1.117	300.930924	301.023921	PART	5.966146739
隻	4	1.117	301.023921	301.190401	NOUN	5.375278408
啦	5	1.117	301.190401	301.383	NOUN	0
於是	1	1.118	301.413896	301.667789	CCONJ	2.079441542
我	2	1.118	301.667789	n/a	PRON	7.921535632
又	3	1.118	n/a	301.902063	ADV	6.821107472
再	4	1.118	301.902063	302.173677	ADV	4.584967479
畫	5	1.118	302.173677	302.407613	VERB	0.693147181
過	6	1.118	302.407613	302.489403	PART	5.966146739
另	7	1.118	302.489403	n/a	ADV	2.48490665
一	8	1.118	n/a	302.706274	NUM	7.017506143
隻	9	1.118	302.706274	302.988	NOUN	5.375278408
今	1	1.119	303.049971	303.241423	ADV	3.218875825
次	2	1.119	303.241423	303.445666	NOUN	4.905274778
我	3	1.119	303.445666	303.576226	PRON	7.921535632
尼	4	1.119	303.576226	303.666192	PROPN	0
個	5	1.119	303.666192	303.762173	NOUN	7.299121463
朋友	6	1.119	303.762173	304.125265	NOUN	3.496507561
仔	7	1.119	304.125265	304.594006	X	4.110873864
陰陰嘴	8	1.119	304.594006	n/a	NOUN	0
喺	9	1.119	n/a	305.291706	ADP	6.150602768
度	10	1.119	305.291706	305.373854	ADV	5.087596335
笑	11	1.119	305.373854	305.836	VERB	3.135494216
你	1	1.12	305.917745	306.002548	PRON	7.852050207
睇	2	1.12	306.002548	306.175198	VERB	6.317164687
真	3	1.12	306.175198	306.45003	ADJ	3.091042453
睇	4	1.12	306.45003	n/a	VERB	6.317164687
吖	5	1.12	n/a	306.965	PART	6.453624999
你	1	1.121	306.993025	307.148213	PRON	7.852050207
畫	2	1.121	307.148213	307.314521	VERB	0.693147181
尼	3	1.121	307.314521	307.416046	PROPN	0
隻	4	1.121	307.416046	307.548138	NOUN	5.375278408
唔	5	1.121	307.548138	n/a	ADV	7.604894481
係	6	1.121	n/a	307.721207	VERB	8.521185213
綿羊	7	1.121	307.721207	308.192499	NOUN	0
仔	8	1.121	308.192499	308.638	NOUN	4.110873864
係	1	1.122	308.664746	308.742258	VERB	8.521185213
山羊	2	1.122	308.742258	309.221828	NOUN	0
嚟	3	1.122	309.221828	309.486897	VERB	1.098612289
㗎	4	1.122	309.486897	309.836	PART	4.043051268
佢	1	1.123	309.872016	n/a	PRON	7.723120092
有	2	1.123	n/a	310.149142	VERB	7.197435354
角	3	1.123	310.149142	310.518604	NOUN	0
㗎	4	1.123	310.518604	310.753	PART	4.043051268
我	1	1.124	n/a	310.870598	PRON	7.921535632
唯有	2	1.124	310.870598	311.065144	ADJ	1.386294361
再	3	1.124	311.065144	311.206922	ADV	4.584967479
重新	4	1.124	311.206922	311.660603	VERB	0.693147181
畫	5	1.124	311.660603	311.894608	NOUN	0.693147181
多	6	1.124	311.894608	312.016676	ADJ	5.796057751
次	7	1.124	312.016676	312.403	NOUN	4.905274778
但係	1	1.125	312.432483	312.573445	CCONJ	6.66440902
尼	2	1.125	312.573445	312.660645	PROPN	0
幅	3	1.125	312.660645	312.827832	NOUN	1.386294361
畫	4	1.125	312.827832	313.024756	NOUN	0.693147181
嘅	5	1.125	313.024756	313.078518	PART	7.476472381
命運	6	1.125	313.078518	313.490276	NOUN	0
都	7	1.125	313.490276	n/a	ADV	7.709308333
係	8	1.125	n/a	313.649747	VERB	8.521185213
一樣	9	1.125	313.649747	314.105	ADJ	3.663561646
又	1	1.126	314.147418	314.317135	ADV	6.821107472
畀	2	1.126	314.317135	314.394308	VERB	0
佢	3	1.126	314.394308	314.520005	PRON	7.723120092
拒絕	4	1.126	314.520005	314.993	VERB	1.098612289
尼	1	1.127	315.026865	315.100774	PROPN	0
隻	2	1.127	315.100774	315.263939	NOUN	5.375278408
太	3	1.127	315.263939	315.532963	ADV	4.234106505
老	4	1.127	315.532963	315.80821	ADJ	3.295836866
啦	5	1.127	315.80821	316.059	NOUN	0
我	1	1.128	n/a	n/a	PRON	7.921535632
要	2	1.128	n/a	316.28902	AUX	6.442540166
隻	3	1.128	316.28902	316.457937	NOUN	5.375278408
襟	4	1.128	316.457937	316.707381	NOUN	0
養	5	1.128	316.707381	316.983113	VERB	4.779123493
啲	6	1.128	316.983113	317.146087	NOUN	7.204149292
嘅	7	1.128	317.146087	317.308	PART	7.476472381
去	1	1.129	317.337994	317.473243	VERB	6.673297968
到	2	1.129	317.473243	317.598926	PART	6.754604099
尼	3	1.129	317.598926	317.732001	PROPN	0
度	4	1.129	317.732001	n/a	ADV	5.087596335
我	5	1.129	n/a	318.433714	PRON	7.921535632
已經	6	1.129	318.433714	318.671309	ADV	5.267858159
好	7	1.129	318.671309	318.782205	ADV	7.526717561
唔	8	1.129	318.782205	318.919195	ADV	7.604894481
耐	9	1.129	318.919195	319.124278	ADJ	4.025351691
煩	10	1.129	319.124278	319.566	ADJ	2.708050201
因為	1	1.13	319.594154	319.734622	CCONJ	5.869296913
我	2	1.13	319.734622	319.895412	PRON	7.921535632
趕	3	1.13	319.895412	320.092119	VERB	2.302585093
住	4	1.13	320.092119	n/a	PART	5.537334267
要	5	1.13	n/a	320.26949	AUX	6.442540166
修理	6	1.13	320.26949	320.594743	VERB	0
我	7	1.13	320.594743	320.751984	PRON	7.921535632
部	8	1.13	320.751984	320.862464	NOUN	4.17438727
引擎	9	1.13	320.862464	321.417	NOUN	0
就	1	1.131	321.435107	321.570809	ADV	7.508238775
求其	2	1.131	321.570809	321.870513	ADJ	1.609437912
畫	3	1.131	321.870513	322.050651	VERB	0.693147181
咗	4	1.131	322.050651	322.209524	PART	6.728628613
下	5	1.131	322.209524	322.398646	PART	5.976350909
面	6	1.131	322.398646	322.590046	NOUN	2.48490665
尼	7	1.131	322.590046	322.654014	PROPN	0
幅	8	1.131	322.654014	322.866709	NOUN	1.386294361
圖畫	9	1.131	322.866709	323.337	NOUN	0
仲	1	1.132	323.362537	323.562604	NOUN	0.693147181
加	2	1.132	323.562604	323.782035	VERB	3.33220451
多	3	1.132	323.782035	323.978171	ADJ	5.796057751
句	4	1.132	323.978171	324.271	NOUN	2.833213344
嗱	1	1.133	324.321277	324.952988	PART	4.532599493
尼	2	1.133	324.952988	325.021463	PROPN	0
個	3	1.133	325.021463	325.108723	NOUN	7.299121463
箱	4	1.133	325.108723	325.360559	NOUN	0.693147181
入	5	1.133	325.360559	325.570527	VERB	3.891820298
邊	6	1.133	325.570527	326.039867	PRON	4.718498871
就	7	1.133	326.039867	326.280796	ADV	7.508238775
係	8	1.133	326.280796	326.425766	VERB	8.521185213
你	9	1.133	326.425766	326.54696	PRON	7.852050207
要	10	1.133	326.54696	326.707926	AUX	6.442540166
嘅	11	1.133	326.707926	326.776401	PART	7.476472381
綿羊	12	1.133	326.776401	327.123783	NOUN	0
仔	13	1.133	327.123783	327.286183	X	4.110873864
啦	14	1.133	327.286183	327.417	VERB	0
點	1	1.134	327.43245	327.650849	PRON	5.789960171
知	2	1.134	327.650849	328.368335	VERB	6.371611847
完全	3	1.134	328.368335	328.771599	ADV	3.36729583
冇	4	1.134	328.771599	328.96466	VERB	6.661854741
諗	5	1.134	328.96466	329.141787	VERB	5.843544417
過	6	1.134	329.141787	329.267323	PART	5.966146739
尼	7	1.134	329.267323	329.33525	PROPN	0
個	8	1.134	329.33525	329.410916	NOUN	7.299121463
小	9	1.134	329.410916	329.660077	ADJ	1.791759469
判官	10	1.134	329.660077	330.180102	NOUN	0
竟然	11	1.134	330.180102	330.416557	ADV	2.079441542
雙	12	1.134	330.416557	330.588201	VERB	1.386294361
眼	13	1.134	330.588201	330.795422	NOUN	2.48490665
發	14	1.134	330.795422	331.011241	VERB	2.302585093
住	15	1.134	331.011241	331.229329	PART	5.537334267
光	16	1.134	331.229329	331.447728	NOUN	1.386294361
咁	17	1.134	331.447728	331.603359	ADV	6.133398043
話	18	1.134	331.603359	331.881	VERB	6.814542897
我	1	1.135	n/a	331.96399	PRON	7.921535632
就	2	1.135	331.96399	332.18183	ADV	7.508238775
係	3	1.135	332.18183	332.282356	VERB	8.521185213
要	4	1.135	332.282356	332.444074	AUX	6.442540166
尼	5	1.135	332.444074	332.564997	PROPN	0
隻	6	1.135	332.564997	332.788617	NOUN	5.375278408
啦	7	1.135	332.788617	332.958	NOUN	0
你	1	1.136	332.993834	333.159259	PRON	7.852050207
估	2	1.136	333.159259	333.281151	VERB	3.33220451
下	3	1.136	333.281151	333.42609	PART	5.976350909
尼	4	1.136	333.42609	333.513667	PROPN	0
隻	5	1.136	333.513667	333.679573	NOUN	5.375278408
羊	6	1.136	333.679573	334.200312	NOUN	0.693147181
洗	7	1.136	334.200312	334.405316	VERB	3.295836866
唔	8	1.136	334.405316	334.519525	ADV	7.604894481
洗	9	1.136	334.519525	334.699261	VERB	3.295836866
食	10	1.136	334.699261	334.826786	VERB	5.252273428
好	11	1.136	334.826786	335.003074	ADV	7.526717561
多	12	1.136	335.003074	335.132648	ADJ	5.796057751
草	13	1.136	335.132648	n/a	NOUN	0.693147181
呀嗱	14	1.136	n/a	335.617	PART	0
點	1	1.137	335.661516	335.776479	PRON	5.789960171
解	2	1.137	335.776479	335.894682	VERB	2.302585093
咁	3	1.137	335.894682	335.996366	ADV	6.133398043
問	4	1.137	335.996366	n/a	VERB	5.036952602
呀	5	1.137	n/a	336.551	PART	6.011267174
因為	1	1.138	336.600492	336.796178	CCONJ	5.869296913
我	2	1.138	336.796178	336.994221	PRON	7.921535632
住	3	1.138	336.994221	337.171832	PART	5.537334267
嗰	4	1.138	337.171832	337.300324	PRON	6.054439346
度	5	1.138	337.300324	n/a	NOUN	5.087596335
好	6	1.138	n/a	337.481619	ADV	7.526717561
細	7	1.138	337.481619	n/a	ADJ	3.912023005
噶	8	1.138	n/a	338.081	VERB	0
哦	1	1.139	n/a	339.087166	INTJ	6.08221891
一定	2	1.139	339.087166	339.446093	ADV	4.477336814
夠	3	1.139	339.446093	339.577287	VERB	4.343805422
位	4	1.139	339.577287	n/a	NOUN	3.526360525
㗎喇	5	1.139	n/a	340.282	VERB	0
我	1	1.14	n/a	340.439707	PRON	7.921535632
畀	2	1.14	340.439707	340.557548	VERB	0
你	3	1.14	340.557548	340.662095	PRON	7.852050207
尼	4	1.14	340.662095	340.777519	PROPN	0
隻	5	1.14	340.777519	340.886159	NOUN	5.375278408
綿羊	6	1.14	340.886159	341.2842107	NOUN	0
仔	7	1.14	341.2842107	341.541199	X	4.110873864
都	8	1.14	341.541199	341.608882	ADV	7.709308333
好	9	1.14	341.608882	341.720076	ADV	7.526717561
細	10	1.14	341.720076	341.93915	ADJ	3.912023005
隻	11	1.14	341.93915	342.170602	NOUN	5.375278408
噶	12	1.14	342.170602	342.374	NOUN	0
佢	1	1.141	342.485913	342.587681	PRON	7.723120092
哄	2	1.141	342.587681	342.860419	VERB	0.693147181
埋	3	1.141	342.860419	343.03546	PART	5.117993812
幅	4	1.141	343.03546	343.1932	NOUN	1.386294361
畫	5	1.141	343.1932	343.428284	NOUN	0.693147181
度	6	1.141	343.428284	343.641031	ADV	5.087596335
望	7	1.141	343.641031	343.901557	VERB	3.465735903
咗	8	1.141	343.901557	344.025379	PART	6.728628613
陣	9	1.141	344.025379	344.585322	NOUN	1.098612289
就	10	1.141	344.585322	344.697267	ADV	7.508238775
話	11	1.141	344.697267	345.016	VERB	6.814542897
都	1	1.142	345.079868	345.251143	ADV	7.709308333
唔	2	1.142	345.251143	345.36296	ADV	7.604894481
係	3	1.142	345.36296	345.493413	VERB	8.521185213
你	4	1.142	345.493413	345.655814	PRON	7.852050207
講	5	1.142	345.655814	n/a	VERB	6.442540166
得	6	1.142	n/a	345.9185	PART	6.267200549
咁	7	1.142	345.9185	346.142134	ADV	6.133398043
細	8	1.142	346.142134	346.575699	ADJ	3.912023005
咋喎	9	1.142	346.575699	347.32	VERB	0.25970822
你	1	1.143	347.391668	347.511675	PRON	7.852050207
睇	2	1.143	347.511675	n/a	VERB	6.317164687
下	3	1.143	n/a	348.258838	PART	5.976350909
佢	4	1.143	348.258838	348.357026	PRON	7.723120092
瞓	5	1.143	348.357026	348.573662	VERB	2.833213344
著	6	1.143	348.573662	348.75144	VERB	0
咗	7	1.143	348.75144	348.960284	PART	6.728628613
喎	8	1.143	348.960284	349.343	PART	6.837332815
就	1	1.144	349.389348	349.497262	ADV	7.508238775
係	2	1.144	349.497262	349.630147	VERB	8.521185213
咁	3	1.144	349.630147	n/a	ADV	6.133398043
我	4	1.144	n/a	350.481446	PRON	7.921535632
認識	5	1.144	350.481446	350.808637	VERB	1.098612289
咗	6	1.144	350.808637	350.916177	PART	6.728628613
小王子	7	1.144	350.916177	351.658	NOUN	0
我	1	2.003	n/a	351.763533	PRON	7.921535632
花	2	2.003	351.763533	351.955526	VERB	2.397895273
咗	3	2.003	351.955526	n/a	PART	6.728628613
好多	4	2.003	n/a	352.226197	NUM	5.505331536
時間	5	2.003	352.226197	352.555183	NOUN	4.33073334
先	6	2.003	352.555183	352.754315	ADV	5.564520407
搞	7	2.003	352.754315	352.940099	VERB	4.644390899
清楚	8	2.003	352.940099	353.342199	ADJ	3.044522438
佢	9	2.003	353.342199	n/a	PRON	7.723120092
喺	10	2.003	n/a	353.534251	ADP	6.150602768
邊度	11	2.003	353.534251	353.820917	PRON	3.951243719
嚟	12	2.003	353.820917	354.138	VERB	1.098612289
小王子	1	2.004	354.15664	354.770316	NOUN	0
問	2	2.004	354.770316	354.957588	VERB	5.036952602
咗	3	2.004	354.957588	355.088592	PART	6.728628613
我	4	2.004	355.088592	355.183895	PRON	7.921535632
好多	5	2.004	355.183895	355.555478	NUM	5.505331536
嘢	6	2.004	355.555478	355.868	NOUN	6.376726948
但	1	2.005	355.890853	356.019191	CCONJ	3.496507561
至於	2	2.005	356.019191	n/a	ADV	0.693147181
我	3	2.005	n/a	356.365799	PRON	7.921535632
問	4	2.005	356.365799	356.590313	VERB	5.036952602
佢	5	2.005	356.590313	356.816257	PRON	7.723120092
嘅	6	2.005	356.816257	357.079	PART	7.476472381
佢	1	2.006	357.106202	n/a	PRON	7.723120092
好似	2	2.006	n/a	357.381882	VERB	5.777652323
一	3	2.006	357.381882	357.594433	NUM	7.017506143
啲	4	2.006	357.594433	357.703234	NOUN	7.204149292
都	5	2.006	357.703234	357.800533	ADV	7.709308333
聽	6	2.006	357.800533	358.014787	VERB	5.176149733
唔	7	2.006	358.014787	358.13004	ADV	7.604894481
到	8	2.006	358.13004	358.302129	PART	6.754604099
咁	9	2.006	358.302129	358.582	ADV	6.133398043
不過	1	2.007	358.636455	358.825693	CCONJ	5.327876169
佢	2	2.007	358.825693	358.922462	PRON	7.723120092
無	3	2.007	358.922462	359.105965	ADV	1.098612289
意	4	2.007	359.105965	359.272602	VERB	0
中	5	2.007	359.272602	359.509866	ADV	3.36729583
都	6	2.007	359.509866	359.606635	ADV	7.709308333
講	7	2.007	359.606635	359.754437	VERB	6.442540166
咗	8	2.007	359.754437	359.854073	PART	6.728628613
好多	9	2.007	359.854073	360.160348	NUM	5.505331536
嘢	10	2.007	360.160348	360.443	NOUN	6.376726948
令	1	2.008	360.45998	n/a	VERB	1.945910149
我	2	2.008	n/a	360.60308	PRON	7.921535632
慢慢	3	2.008	360.60308	360.999792	ADV	2.197224577
清楚	4	2.008	360.999792	361.469049	ADJ	3.044522438
佢	5	2.008	361.469049	361.571469	PRON	7.723120092
嘅	6	2.008	361.571469	361.689775	PART	7.476472381
底細	7	2.008	361.689775	362.282	NOUN	0
譬如	1	2.009	362.332462	362.632211	VERB	5.424950017
話	2	2.009	362.632211	363.283799	VERB	6.814542897
第一	3	2.009	363.283799	363.449264	NUM	3.988984047
次	4	2.009	363.449264	363.641771	NOUN	4.905274778
見	5	2.009	363.641771	363.774993	VERB	5.18178355
到	6	2.009	363.774993	363.859869	PART	6.754604099
我	7	2.009	363.859869	363.956718	PRON	7.921535632
架	8	2.009	363.956718	364.064155	NOUN	3.433987204
飛機	9	2.009	364.064155	n/a	NOUN	2.708050201
嘅	10	2.009	n/a	364.496687	PART	7.476472381
時候	11	2.009	364.496687	365.071	NOUN	4.718498871
唔	1	2.01	365.090676	365.293436	ADV	7.604894481
畫	2	2.01	365.293436	365.451868	VERB	0.693147181
架	3	2.01	365.451868	365.541345	NOUN	3.433987204
飛機	4	2.01	365.541345	365.90582	NOUN	2.708050201
啦	5	2.01	365.90582	366.222518	NOUN	0
對	6	2.01	366.222518	366.306249	ADP	4.65396035
我	7	2.01	366.306249	366.413786	PRON	7.921535632
嚟	8	2.01	366.413786	366.501621	VERB	1.098612289
講	9	2.01	366.501621	366.678509	VERB	6.442540166
太	10	2.01	366.678509	366.820523	ADV	4.234106505
複雜	11	2.01	366.820523	367.202	ADJ	2.079441542
佢	1	2.011	367.232804	367.315672	PRON	7.723120092
問	2	2.011	367.315672	367.535369	VERB	5.036952602
我	3	2.011	367.535369	368.643386	PRON	7.921535632
尼	4	2.011	368.643386	368.766361	PROPN	0
個	5	2.011	368.766361	n/a	NOUN	7.299121463
係	6	2.011	n/a	368.885846	VERB	8.521185213
乜	7	2.011	368.885846	369.076076	PRON	5.198497031
東東	8	2.011	369.076076	369.427784	PROPN	0
嚟	9	2.011	369.427784	369.703	VERB	1.098612289
尼	1	2.012	369.730879	369.830306	PROPN	0
舊	2	2.012	369.830306	369.981942	ADJ	3.091042453
唔	3	2.012	369.981942	n/a	ADV	7.604894481
係	4	2.012	n/a	370.174047	VERB	8.521185213
乜	5	2.012	370.174047	370.358965	PRON	5.198497031
東東	6	2.012	370.358965	370.871	PROPN	0
佢	1	2.013	370.88932	370.956629	PRON	7.723120092
識得	2	2.013	370.956629	371.152524	VERB	1.945910149
飛	3	2.013	371.152524	371.651	VERB	3.258096538
係	1	2.014	371.677571	n/a	VERB	8.521185213
我	2	2.014	n/a	371.862109	PRON	7.921535632
架	3	2.014	371.862109	371.950051	NOUN	3.433987204
飛機	4	2.014	371.950051	372.444	NOUN	2.708050201
我	1	2.015	n/a	372.560001	PRON	7.921535632
好	2	2.015	372.560001	372.712089	ADV	7.526717561
自豪	3	2.015	372.712089	373.033512	ADJ	0
咁	4	2.015	373.033512	373.205983	ADV	6.133398043
話	5	2.015	373.205983	373.395049	VERB	6.814542897
畀	6	2.015	373.395049	373.511074	ADP	0
佢	7	2.015	373.511074	373.651403	PRON	7.723120092
知	8	2.015	373.651403	373.830353	VERB	6.371611847
我	9	2.015	373.830353	373.940891	PRON	7.921535632
識	10	2.015	373.940891	374.059269	VERB	5.147494477
飛	11	2.015	374.059269	374.479	VERB	3.258096538
於是	1	2.016	374.501496	374.733117	CCONJ	2.079441542
佢	2	2.016	374.733117	n/a	PRON	7.723120092
好	3	2.016	n/a	374.971742	ADV	7.526717561
好奇	4	2.016	374.971742	375.350336	ADJ	0.693147181
咁	5	2.016	375.350336	375.527001	ADV	6.133398043
話	6	2.016	375.527001	375.778	VERB	6.814542897
乜	1	2.017	375.795001	375.911084	PRON	5.198497031
話	2	2.017	375.911084	376.522745	VERB	6.814542897
你	3	2.017	376.522745	n/a	PRON	7.852050207
喺	4	2.017	n/a	376.697643	ADP	6.150602768
天	5	2.017	376.697643	376.830752	NOUN	1.098612289
上	6	2.017	376.830752	377.036466	ADV	4.382026635
邊	7	2.017	377.036466	377.19666	PRON	4.718498871
跌	8	2.017	377.19666	377.298614	VERB	3.044522438
落	9	2.017	377.298614	377.439461	PART	3.970291914
嚟	10	2.017	377.439461	377.787	VERB	1.098612289
